OBJECTID,POINTID,LAT,LON,NUTS_ID,STAT_LEVL_,CNTR_CODE,CRIME,DISP_INC,LEAVERS,EDUC,EMPL,GENDER,HEALTH,INC_EQ,MTRL,POV,PR_LVLS,TCI,WS_QoL,WS_QoLadj,EUSILC
129,129,68.52258610000,23.01883640000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.281603,0.610924,6.109235,8.000000
130,130,68.49370840000,23.41550110000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.280291,0.610876,6.108760,8.000000
131,131,68.46398350000,23.81137110000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.275796,0.610713,6.107134,8.000000
132,132,68.43341450000,24.20642550000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.274031,0.610649,6.106495,8.000000
133,133,68.40200500000,24.60064390000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.272096,0.610579,6.105794,8.000000
134,134,68.36975830000,24.99400630000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.270768,0.610531,6.105314,8.000000
135,135,68.33667810000,25.38649280000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.271131,0.610545,6.105445,8.000000
136,136,68.30276780000,25.77808380000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.271430,0.610555,6.105554,8.000000
137,137,68.26803120000,26.16876000000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.272422,0.610591,6.105912,8.000000
138,138,68.23247210000,26.55850250000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.272451,0.610592,6.105923,8.000000
139,139,68.19609410000,26.94729270000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.270671,0.610528,6.105279,8.000000
140,140,68.15890120000,27.33511210000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.267112,0.610399,6.103991,8.000000
141,141,68.12089740000,27.72194280000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.263697,0.610275,6.102755,8.000000
142,142,68.08208650000,28.10776690000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.260396,0.610156,6.101560,8.000000
143,143,68.04247260000,28.49256720000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.257859,0.610064,6.100642,8.000000
144,144,68.00205980000,28.87632630000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.258359,0.610082,6.100823,8.000000
145,145,67.96085230000,29.25902770000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.258252,0.610078,6.100784,8.000000
146,146,67.91885430000,29.64065480000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.259625,0.610128,6.101281,8.000000
147,147,68.64174760000,18.15944560000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.204801,0.863126,8.631256,8.000000
148,148,68.62339840000,18.56174940000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.226241,0.863901,8.639015,8.000000
149,149,68.54127790000,20.16554720000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.258773,0.865079,8.650789,8.000000
150,150,68.51857880000,20.56502810000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.265857,0.865335,8.653353,8.000000
151,151,68.49501720000,20.96387660000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.272622,0.865580,8.655801,8.000000
152,152,68.47059580000,21.36207060000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.275283,0.865676,8.656765,8.000000
153,153,68.44531720000,21.75958810000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.277193,0.865746,8.657456,8.000000
154,154,68.41918450000,22.15640760000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.281565,0.865904,8.659038,8.000000
155,155,68.39220040000,22.55250760000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.282015,0.865920,8.659201,8.000000
156,156,68.36436810000,22.94786690000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.282798,0.610967,6.109667,8.000000
157,157,68.33569060000,23.34246470000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.280471,0.610883,6.108826,8.000000
158,158,68.30617110000,23.73628030000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.273550,0.610632,6.106321,8.000000
159,159,68.27581290000,24.12929330000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.273331,0.610624,6.106241,8.000000
160,160,68.24461920000,24.52148350000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.271602,0.610562,6.105615,8.000000
161,161,68.21259340000,24.91283110000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.271447,0.610556,6.105560,8.000000
162,162,68.17973910000,25.30331660000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.270794,0.610532,6.105323,8.000000
163,163,68.14605970000,25.69292060000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.270712,0.610529,6.105294,8.000000
164,164,68.11155890000,26.08162420000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.272602,0.610598,6.105977,8.000000
165,165,68.07624030000,26.46940860000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.273298,0.610623,6.106229,8.000000
166,166,68.04010760000,26.85625530000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.272867,0.610607,6.106073,8.000000
167,167,68.00316460000,27.24214640000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.268890,0.610463,6.104634,8.000000
168,168,67.96541520000,27.62706390000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.265304,0.610334,6.103336,8.000000
169,169,67.92686320000,28.01099030000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.260774,0.610170,6.101697,8.000000
170,170,67.88751270000,28.39390850000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.258534,0.610089,6.100886,8.000000
171,171,67.84736750000,28.77580150000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.258957,0.610104,6.101039,8.000000
172,172,67.80643190000,29.15665280000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.258149,0.610075,6.100746,8.000000
173,173,67.76470980000,29.53644600000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.256296,0.610008,6.100076,8.000000
174,174,67.72220550000,29.91516530000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.257940,0.610067,6.100671,8.000000
175,175,68.48181320000,18.11464390000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.205904,0.863166,8.631655,8.000000
176,176,68.46359330000,18.51477780000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.227294,0.863940,8.639396,8.000000
177,177,68.44450480000,18.91440150000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.254879,0.864938,8.649380,8.000000
178,178,68.42454970000,19.31349220000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.250709,0.864787,8.647870,8.000000
179,179,68.40373040000,19.71202720000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.260828,0.865153,8.651533,8.000000
180,180,68.38204920000,20.10998410000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.262473,0.865213,8.652129,8.000000
181,181,68.35950870000,20.50734080000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.265368,0.865318,8.653176,8.000000
182,182,68.33611120000,20.90407520000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.271300,0.865532,8.655323,8.000000
183,183,68.31185960000,21.30016560000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.275522,0.865685,8.656851,8.000000
184,184,68.28675640000,21.69559040000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.278080,0.865778,8.657777,8.000000
185,185,68.26080440000,22.09032830000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.279147,0.865816,8.658163,8.000000
186,186,68.23400660000,22.48435810000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.280161,0.865853,8.658530,8.000000
187,187,68.20636590000,22.87765910000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.281649,0.865907,8.659068,8.000000
188,188,68.17788530000,23.27021060000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.279481,0.610847,6.108467,8.000000
189,189,68.14856790000,23.66199220000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.273742,0.610639,6.106390,8.000000
190,190,68.11841700000,24.05298390000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.270153,0.610509,6.105091,8.000000
191,191,68.08743570000,24.44316570000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.272046,0.610578,6.105776,8.000000
192,192,68.05562730000,24.83251820000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.271767,0.610568,6.105675,8.000000
193,193,68.02299530000,25.22102200000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.271315,0.610551,6.105512,8.000000
194,194,67.98954320000,25.60865800000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.270463,0.610520,6.105204,8.000000
195,195,67.95527440000,25.99540760000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.270461,0.610520,6.105202,8.000000
196,196,67.92019250000,26.38125230000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.272642,0.610599,6.105992,8.000000
197,197,67.88430120000,26.76617380000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.275012,0.610685,6.106850,8.000000
198,198,67.84760420000,27.15015420000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.270782,0.610532,6.105319,8.000000
199,199,67.81010530000,27.53317610000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.266698,0.610384,6.103840,8.000000
200,200,67.77180820000,27.91522210000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.261645,0.610201,6.102012,8.000000
201,201,67.73271690000,28.29627510000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.260127,0.610146,6.101463,8.000000
202,202,67.69283530000,28.67631850000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.259523,0.610124,6.101244,8.000000
203,203,67.65216740000,29.05533590000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.258177,0.610076,6.100757,8.000000
204,204,67.61071710000,29.43331130000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.256095,0.610000,6.100003,8.000000
205,205,67.56848860000,29.81022880000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.256024,0.609998,6.099977,8.000000
206,206,68.32212050000,18.07032960000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.207771,0.863233,8.632331,8.000000
207,207,68.30402790000,18.46831660000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.226612,0.863915,8.639150,8.000000
208,208,68.28507240000,18.86580170000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.241797,0.864465,8.644645,8.000000
209,209,68.26525620000,19.26276230000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.254141,0.864911,8.649113,8.000000
210,210,68.24458150000,19.65917620000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.265011,0.865305,8.653047,8.000000
211,211,68.22305060000,20.05502130000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.265996,0.865340,8.653403,8.000000
212,212,68.20066590000,20.45027570000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.266017,0.865341,8.653411,8.000000
213,213,68.17743000000,20.84491790000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.270740,0.865512,8.655121,8.000000
214,214,68.15334540000,21.23892630000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.274245,0.865639,8.656389,8.000000
215,215,68.12841460000,21.63227970000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.278804,0.865804,8.658039,8.000000
216,216,68.10264060000,22.02495700000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.278808,0.865804,8.658040,8.000000
217,217,68.07602600000,22.41693760000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.278375,0.865788,8.657883,8.000000
218,218,68.04857380000,22.80820080000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.278218,0.865783,8.657827,8.000000
219,219,68.02028690000,23.19872630000,SE332,3.000000,SE,0.009820,23265.000000,5.600000,48.400000,79.900000,27.100000,89.550000,25.400000,0.500000,16.200000,125.600000,0.278036,0.865776,8.657761,8.000000
220,220,67.99116850000,23.58849410000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.273524,0.610631,6.106311,8.000000
221,221,67.96122150000,23.97748430000,FI1D7,3.000000,FI,0.008300,23153.000000,7.900000,40.900000,69.200000,24.500000,71.650000,25.600000,2.400000,21.600000,122.300000,0.269935,0.610501,6.105012,8.000000
